"UrbanRural","Income","Race","Expenditure","KidsCount","LogIncome","LogExpenditure"
1,39744,1,2366.81758707174,1,10.5902141652932,7.7063129589507
2,56352,1,2857.40251964773,0,10.9393730112959,7.53387192926073
1,199000,1,4641.56098847546,1,12.2010601037066,8.98540355121503
1,39200,1,13174.3078015591,0,10.5764320257786,7.95997452808054
1,488584,1,38900.3702589327,2,13.0992666906466,9.06140651085652
1,20303,1,10982.9337148115,0,9.91852393736224,7.56665603806082
1,23826,2,8948.37959060119,0,10.0785327003593,7.58307789159594
2,125000,1,19094.1887767605,0,11.7360690162844,9.62167157419514
1,31172,1,4393.16556918264,0,10.3472755349635,8.56744261415931
1,84000,1,10181.3403501736,0,11.3385720778255,8.16723373375341
1,65000,1,4036.96276177369,2,11.0821425488778,8.13488293854567
1,90000,1,8348.51140595737,0,11.4075649493124,7.73108971050274
1,70000,2,22618.2825895056,0,11.1562505210315,7.93841579688696
2,31000,1,2864.29012308109,2,10.3417424834673,8.29079434738136
1,343084,1,4283.50891312531,0,12.7457305941246,7.98130993094668
1,7271,4,3274.86824403455,2,8.89164911265006,8.99674474382735
1,14395,1,10635.5576289724,0,9.57463620304628,8.21365270303
1,36000,1,6627.88654636423,3,10.4912742174382,8.09539541852251
2,1626,1,4581.45361943657,0,7.39387829010776,7.84421461039215
1,22000,2,12080.9329042084,0,9.99879773234045,7.63296622852919
1,96600,1,40294.0576033363,1,11.4783340202006,8.63142919712642
1,12804,1,3887.85112670233,0,9.45751290108975,6.73498789537334
1,53652,1,9079.98785009266,0,10.890274026022,7.57421617716215
1,73826,1,15780.7777205478,0,11.2094662520673,8.12138132052835
1,123770,2,2536.06763673828,0,11.7261802835341,8.17058644974283
1,35000,1,4720.74284796183,0,10.4631033404715,8.47889924867856
1,40600,1,4391.22365795377,3,10.6115233455898,8.15686873897234
1,76400,1,8034.41998382914,0,11.2437379751546,7.97845377763387
1,14000,1,3818.62679558624,0,9.5468126085974,8.24632452481663
1,187400,1,9933.50107855864,0,12.1410006487865,9.70109660606807
1,14524,1,39835.6062095608,0,9.58355773253423,7.57061504142445
2,1626,1,444.591480051768,0,7.39387829010776,7.45027333010453
1,40799,1,2668.11583981297,1,10.616412850288,8.26762011182156
1,21594,1,3629.18416732541,0,9.98017077730709,8.01446800368412
1,41000,1,6453.46884606486,2,10.6213273456864,7.91878027940101
1,133600,1,35429.0665535724,0,11.8026055400847,8.64307077321567
1,150000,1,62130.7124613908,0,11.9183905730784,8.21517776548588
1,70422,4,9410.82367387297,1,11.1622609933282,8.58888418502915
2,35000,3,4033.32470682356,0,10.4631033404715,7.07312852105129
1,36000,1,8327.3491915848,1,10.4912742174382,7.90947722671532
1,30200,1,10845.8976824939,0,10.315597203363,8.0949633471444
1,157900,1,4236.16210773202,0,11.9697172002437,8.8270419181785
1,185186,6,9592.00036467128,1,12.1291160043844,9.09049708545975
1,160200,1,7132.61482279683,0,11.9841783136164,8.85352256068954
1,10626,1,2854.22316636197,0,9.27105910701089,6.85505752511872
1,78000,4,6611.77590583066,3,11.2644641056717,8.19042373025641
2,7000,2,9496.80770727207,3,8.85366542803745,7.58092931770913
1,29175,1,9562.64907735219,0,10.2810674571548,8.69254607329969
1,59900,1,2312.22036804775,3,11.0004317841035,8.59047461921913
1,134000,1,9627.51758971498,0,11.805595078933,8.78149147676677
1,155000,1,11635.8685484361,2,11.9511803959014,9.04087581263364
2,129030,1,10473.1133294588,0,11.7678002144459,8.12068781476874
1,3252,1,4142.05129171066,0,8.0870254706677,8.52851881374615
1,112982,1,7014.8858335234,0,11.6349837929708,8.59631240202837
1,63000,1,33588.5890681464,0,11.0508900053737,8.09975672164729
1,15000,1,4367.41095166929,0,9.61580548008435,6.39526159811545
1,63430,1,12553.1344255719,0,11.0576922146279,8.46760019806568
1,64900,1,3385.46290256001,0,11.0806029026922,8.81727308726532
1,3104,1,2042.55648411596,0,8.04044688130311,6.84374994900622
1,65306,1,2313.14830522654,0,11.0868391946576,8.29054350077274
1,110000,2,6871.03300813297,0,11.6082356447746,8.81248125484318
1,38000,1,7142.20991973197,0,10.5453414387085,7.43676457318176
1,39143,1,5048.72333630448,0,10.5749768859433,7.91353930533905
1,1626,1,2827.69399764028,0,7.39387829010776,7.81821572773828
1,112483,1,5980.8895413075,0,11.6305573780971,8.51060151396684
1,57200,1,5652.78393448391,0,10.9543091773679,8.43083616029565
1,3000,1,3063.81209571159,0,8.00636756765025,7.8947964728757
1,109800,1,5020.16410606936,0,11.6064158080576,9.03346395943984
1,17000,2,5525.53435717429,0,9.74096862303835,7.39988726030087
1,130500,1,8765.06358086848,2,11.7791285057449,9.08822923358121
1,58650,1,3110.79672832281,2,10.9793428540816,8.81468945179079
1,6000,1,1538.73286500244,1,8.69951474821019,7.10708413822096
1,68496,1,5579.39494871277,0,11.1345306283847,8.10387230734249
1,30000,2,21848.3315951005,0,10.3089526606443,7.34207777835212
1,104146,1,9736.71400248368,0,11.5535490398066,8.62387783602825
1,45000,1,1953.14868935992,3,10.7144177687525,8.53623082029337
1,6722,1,3046.35558379813,0,8.81314100828505,7.1453932764468
1,55010,1,22965.6422135895,0,10.9152702658695,8.10450205836138
1,354784,1,37122.7617714175,2,12.7792644325721,9.05974161991157
2,10044,1,3218.21113685338,0,9.21473072027748,7.4560500828626
1,439406,1,8032.93615650997,1,12.9931790938235,9.63856741059474
1,150000,1,13684.5756985517,1,11.9183905730784,8.97505183042972
1,8934,1,7407.89776041842,0,9.09761950191206,8.0471895621705
1,3166,1,1649.58897136841,0,8.06022424044096,7.06902342657826
1,17298,1,4883.47622226947,0,9.75834616686646,7.46613218553512
1,37000,2,4065.9928894639,0,10.5186731916264,7.36423030799805
1,38812,1,8087.18451467459,0,10.5664847561452,7.22366031037766
1,111000,1,14431.2704898105,0,11.6172854802945,9.7219613473662
1,52000,6,18401.5581780678,0,10.8589989975636,8.37135784319269
1,43000,1,21883.3989359148,2,10.6689553946757,8.1210940850584
1,63032,1,4383.07962361084,0,11.0513978129255,8.08217053106575
1,41000,1,12715.6635979931,2,10.6213273456864,8.66182729767546
1,146200,1,2401.50121154967,0,11.8927308262978,8.75983083616044
1,30000,1,20387.4166108677,0,10.3089526606443,7.96655780370728
1,33461,1,16389.3515970674,1,10.4181358605258,7.94319106964902
1,150,1,511.502121506176,0,5.01063529409626,8.94646163226979
1,1626,1,2778.81537595527,0,7.39387829010776,7.4318919168078
1,86000,1,6905.07294603483,2,11.3621025752356,8.24219039612153
1,45000,2,11479.9586783669,0,10.7144177687525,7.81839676386646
1,162200,1,10177.3184300713,3,11.9965854206635,8.97571448776772
1,52612,1,4659.01712196041,0,10.8706995095887,8.99102282964626
2,85000,1,12278.5170655381,0,11.3504065354725,9.58495100548845
1,9900,1,2408.53804524501,0,9.20029003612268,8.25281521679471
1,26674,1,25430.1984142087,0,10.1914445871823,7.91917435594787
1,173000,1,14074.4524394885,1,12.0610468734799,8.66680502051283
1,41000,1,5249.06937826845,0,10.6213273456864,8.01016591146698
1,106589,6,3167.98615753467,0,11.576735595896,8.5575190628878
1,423085,1,9880.33487023717,4,12.955328383468,9.83059034403526
1,1360,1,2588.03409942395,0,7.2152399787301,8.27588566947436
1,52200,1,14502.2436593771,0,10.8628377738707,7.64507880592849
1,66852,1,2579.09328315702,0,11.1102364998088,10.1310347256597
2,388,1,2425.84602153807,0,5.96100533962327,4.60183161917068
1,23405,1,10180.7378664471,4,10.0607049537342,8.32172560295227
1,22050,1,3280.27287821452,0,10.001067880875,7.42684664716516
1,113000,1,12635.9448861921,0,11.6351430976945,8.22620788261478
1,11226,1,16222.1930932196,0,9.32598779550214,7.14177285322649
1,133852,1,13959.9091650515,1,11.8044899909362,9.20441450867891
1,56136,1,16817.9479417736,0,10.9355325969321,7.4432734958263
1,36546,1,26469.1704181691,0,10.5063270200645,8.29554851622576
1,120000,1,3481.21161460344,0,11.6952470217642,8.47085484308836
1,58000,2,6099.4723642037,0,10.9681982895286,7.91878027940101
1,1239,1,2353.05074299135,0,7.12205988162914,6.73260788622212
1,68292,1,22831.2069990113,0,11.1315479083911,7.90368863850849
1,34000,4,15409.8160685614,3,10.4341158035983,7.97479664278034
1,78000,4,4244.39392905666,0,11.2644641056717,9.86729026422424
1,1600,1,3233.74762603843,0,7.37775890822787,7.88597485474643
1,150700,1,22997.5104260593,2,11.9230463846146,8.84230351093646
1,4000,1,1759.75700780923,0,8.29404964010203,6.86693328446188
1,20,4,537.942355372101,0,2.99573227355399,9.37975250963043
1,34000,1,4300.65181705207,1,10.4341158035983,7.74485127688474
1,348084,4,7717.86960696854,0,12.7601991089397,10.3990907335883
1,13218,1,1790.60754497904,0,9.4893348160304,8.30828121413317
1,76000,2,7997.98246212465,0,11.2384886192685,8.46549632086594
1,104000,1,6227.78272642308,0,11.5521461781235,8.2135849684142
1,69000,1,6079.70919113521,0,11.1418617835794,7.97082674206449
1,19800,5,2335.87902109297,0,9.89343721668263,7.17446907052746
1,41382,1,3625.75206869551,0,10.6306012826593,8.81060879571578
1,85400,1,6486.73759833913,0,11.3551013797767,8.62047154086974
1,74386,1,3125.98242223458,0,11.2170230310716,8.78788168240575
1,23942,1,8990.31359351137,0,10.0833895178113,7.78765862723134
1,3e+05,1,5597.30412394078,0,12.6115377536383,9.40253066388522
1,38600,1,14122.9066502596,0,10.5610075554529,7.26980245659754
1,24414,1,4680.45644706286,0,10.1029120172297,7.89008342059888
1,25000,1,5555.70869645484,2,10.1266311038503,8.30797308253547
1,74786,2,3420.73602557618,0,11.2223859806695,8.34830105493394
1,2e+05,1,3262.61406823183,0,12.2060726455302,8.73151303204238
1,21267,2,4084.60276700866,0,9.96491185452313,7.34148385236316
1,113000,2,16113.8839622471,1,11.6351430976945,8.13310300331577
1,149300,1,7324.90122930808,0,11.9137129835273,9.10431296733065
1,46200,1,3506.34289025858,0,10.7407350770698,7.93281072564768
1,56762,1,7452.46363294858,0,10.946622366735,6.94585363175535
1,43524,1,24368.7298179534,0,10.6810677890709,8.15727490781879
1,290000,1,4657.47000767942,2,12.5776362019627,9.27939990790768
1,6270,6,6966.6388985592,3,8.74353163362697,7.72665366484764
1,183000,1,6404.46505849665,0,12.1172414318236,8.84524916761059
1,72801,2,5368.95012703519,0,11.1954849703542,8.60497510479977
2,21762,1,23869.4421011155,0,9.98792060851096,7.61398318263054
1,30012,1,3120.19217356347,0,10.3093525806656,7.66918395139186
1,380710,2,13758.4997373824,0,12.8497932094278,8.38824428884196
1,18942,1,5890.41732480787,2,9.84913695778605,7.77471571484192
1,43000,1,52287.8660288798,0,10.6689553946757,8.91964933713411
1,10000,1,11489.2925656143,0,9.21034037197618,9.37085734389346
1,49000,1,5890.42846130757,0,10.7995755770928,8.030588524313
1,87940,1,25967.3639332422,0,11.3844100427348,8.3759790360901
1,86000,2,22277.8832458149,2,11.3621025752356,8.39346501840023
1,14114,1,1931.18716871939,0,9.55492249156078,7.60605580820188
1,20000,1,7386.36004092528,0,9.90348755253613,8.02497120847548
1,52196,1,6521.8517459181,0,10.8627611425821,8.12207437536222
1,7200,1,3286.75122366565,0,8.88183630500415,8.47008412041753
1,43626,1,6885.75786692768,0,10.6834085818781,8.42814337458273
1,160000,1,6018.28410505392,0,11.982929094216,9.04070796629822
2,13722,1,1476.64134784166,0,9.52675566325084,7.54150626727202
2,83986,1,5140.30547967889,0,11.3384053972684,8.85847527074749
1,76000,1,10144.3046756026,0,11.2384886192685,8.00772777548133
2,27840,1,12291.7392780218,0,10.2342291144484,7.90229636861456
1,62000,1,1603.48113642758,3,11.0348896640272,8.25511388634396
1,198000,1,38959.3878016297,1,12.1960223096767,9.2750038853019
1,66000,1,4224.13205458824,0,11.0974100210086,8.00060097275591
1,60300,1,10037.7169931699,4,11.0070873827153,8.71618064738895
1,19200,1,1657.25418289098,3,9.86266555801587,6.87022639787359
1,79600,1,19134.0185979181,0,11.2847693718325,8.20601499429685
1,140200,1,6853.37082404834,0,11.8508252535826,8.94581261083664
2,98002,1,11256.1664792471,2,11.4927431656077,8.65526675275622
1,150200,1,32339.1126086035,0,11.9197230183122,9.705753497034
1,267999,1,4647.12804260159,0,12.4987385281427,8.84582524539759
1,301080,1,3285.16629689242,2,12.6151312891485,10.533603512743
1,37216,1,6114.48478593185,0,10.5244940553184,9.47347357150655
1,52000,1,11700.6656879082,0,10.8589989975636,8.68710472813351
1,17800,4,10430.6658545722,0,9.78695373628018,8.71041347407909
1,50996,1,12571.6489187342,1,10.839502477258,9.49666527388852
1,74005,1,6694.07669492103,1,11.2118879374713,9.48824100423696
2,11148,1,3681.91535744449,0,9.31901538860184,8.81611189579401
1,41460,1,11793.4337424894,0,10.6324843859898,9.01909307098085
1,23000,1,3084.06248646737,2,10.0432494949113,9.21731599564309
1,13998,2,2350.14815589648,0,9.54666974124948,8.25556865328375
1,2304,1,2400.92166448033,0,7.74240202181578,5.88887795833288
1,47000,1,2258.77823850801,3,10.7579028806922,9.48412381185484
2,41426,1,13583.6384365146,0,10.6316639820155,9.29791617298194
1,30000,1,3515.23539779952,0,10.3089526606443,9.13147029899776
1,18970,1,8865.04814777619,0,9.85061406292906,9.08873755021693
1,21600,6,1391.28555416645,0,9.98044859367226,8.30671904320269
1,29000,1,9942.17946290019,0,10.2750511089686,8.7813635316389
1,19000,1,4196.72381636038,2,9.85219425814858,8.64011855594013
1,1e+05,1,20899.0647641284,0,11.5129254649702,10.0487928023538
1,37774,1,6963.03040632546,0,10.5393763142558,9.04743901642171
1,162663,1,9406.14017970558,0,11.9994358549295,10.2360951883409
1,54326,1,12255.171632398,0,10.9027582126865,9.10108338603923
1,83000,1,11842.2734022855,0,11.3265958867787,9.40166297255922
1,69651,1,6848.82532910743,0,11.1512523366067,8.481099583768
1,31866,1,2391.6609293561,0,10.3692948896505,8.87637001703731
1,33252,1,12053.563148636,0,10.411870194651,8.83898679349679
1,150000,1,16102.7559727929,1,11.9183905730784,9.53298046983869
1,28600,2,12590.9813532101,0,10.2611619968079,8.95242421300302
1,110000,1,4491.67280636252,0,11.6082356447746,9.92643474520602
1,218000,1,17409.5983214803,0,12.2922503417712,10.5608529580111
1,43500,1,2776.95977213581,1,10.6805162170768,9.56927275897191
1,27000,1,5781.2406016639,0,10.2035921449865,8.98111588167221
1,27980,1,2266.13650213615,0,10.2392452482195,8.49084919554275
1,8152,1,11043.7394377413,0,9.00601857490256,7.28454645789976
1,78026,1,12198.1566034201,0,11.2647973834618,9.52589900725517
1,21762,1,1608.25966668309,0,9.98792060851096,7.86095636487639
1,60500,1,8324.7132492138,4,11.0103986440189,9.70613357290821
1,34000,1,3662.84122567013,1,10.4341158035983,9.07316807357672
1,24434,1,6700.344479548,0,10.103730883964,9.50799752745004
1,26052,1,5221.37402540996,0,10.1678498196663,9.06070863300489
1,44780,1,8060.49301173189,0,10.7095168901527,9.41883718966159
1,15168,2,2450.03747732823,1,9.6269432244948,9.32155073486453
1,153000,1,4657.7792252179,1,11.9381932003746,10.0529953321924
1,17202,2,7870.4607792849,0,9.75278093511142,7.80943989905546
1,83120,5,4945.19731896241,1,11.3280406257731,8.91637192829911
1,9400,1,3857.77354914262,2,9.14846496825809,9.03033412079241
2,38152,1,5274.43343266377,0,10.5493334599781,9.57268918901072
1,83000,1,8800.91308957072,0,11.3265958867787,9.77976503804511
1,54166,1,25667.0339579175,0,10.8998086843158,9.14478802509092
1,27332,1,4829.64007493396,0,10.2158134559007,8.90361140019389
1,5661,2,17845.3636390615,2,8.64135583403666,8.33782726244791
1,95452,1,14286.1346865478,0,11.4663787823131,9.49356251370587
1,83569,1,11161.0600829042,0,11.3334279169074,10.5120567566208
1,110000,1,8767.4432376918,2,11.6082356447746,10.1554906325309
1,139000,1,21873.3471226237,1,11.8422292121128,9.68505165904181
2,19000,1,10467.5267195944,0,9.85219425814858,9.39976166588536
2,400,1,1933.41050163949,0,5.99146454710798,8.02608849226245
1,134322,1,16664.8937097372,0,11.8079951814559,9.46811721491242
1,14938,1,3699.16367866825,0,9.61166358091701,9.53082114543735
1,2000,1,281.967747399684,0,7.60090245954208,8.47627742166589
1,7000,1,6546.31646240686,2,8.85366542803745,9.38671371483608
1,471252,4,16661.559138242,1,13.0631482617672,10.2036964506576
1,23400,1,2860.6430576662,0,10.0604913013458,8.27199575612808
1,31626,1,27397.1223757475,0,10.3617348460833,9.28023949935585
1,122000,1,16739.6494969559,0,11.7117763237154,10.2326653924722
1,40000,1,4549.6878994987,0,10.5966347330961,10.1798033934203
1,58000,1,4046.1728012064,0,10.9681982895286,8.86333283343959
1,188200,1,9496.03970205892,0,12.1452605061334,10.0694362187571
1,55240,2,1699.84818401813,1,10.9194426075232,8.11659621470493
1,14574,1,11289.0012933186,0,9.58699439823023,8.19035440376326
1,150000,1,50542.4526501885,1,11.9183905730784,9.80697665215529
1,230,2,1235.47681739717,0,5.4380793089232,7.88023729050603
1,70186,1,4280.07964354129,0,11.1589041399256,9.52555248381044
1,30000,2,17085.4733471971,0,10.3089526606443,8.40532262014409
1,162000,1,12499.9639495295,2,11.9953516142145,10.2287381290432
1,136408,1,41017.2792401862,0,11.823405673698,10.1661306281322
1,38600,1,6415.32331097327,6,10.5610075554529,9.27650257422985
1,17958,1,5189.41945675111,0,9.79579097708075,8.3351915834332
1,130426,1,10957.2547781044,0,11.7785612951029,10.6093666669496
1,178000,1,7138.5076756945,2,12.0895388292742,10.1512944477197
1,1e+05,1,4609.14531982103,1,11.5129254649702,10.2279522687042
1,37320,1,19656.401279958,0,10.5272846549613,9.29550838434606
1,756,2,1223.59776649086,2,6.62804137617953,9.16911204491404
1,70801,1,11321.045213844,0,11.1676284038758,9.55355767369966
1,20546,1,11392.9499913994,0,9.93042155377621,8.7340771925593
1,42000,1,12547.5501157976,2,10.6454248972655,9.36539778345517
1,10116,1,6418.6343193001,0,9.22187360778986,8.14177220465645
1,11418,1,12518.6872826159,2,9.34294633652421,8.43087246314659
2,83252,1,9138.46529534638,0,11.3296274315781,9.40170425675437
1,230600,1,19845.9785219467,2,12.3484398868171,10.0805033963954
1,63000,1,11149.587648261,0,11.0508900053737,9.20823817390536
2,2000,1,1092.62124428992,0,7.60090245954208,8.89736099047531
1,130200,1,15372.0105892233,0,11.7768270087566,9.60698334591124
1,37000,1,9700.37026581088,0,10.5186731916264,9.45224680239257
1,206000,1,17614.9945294453,0,12.2356314477717,10.2046946185206
2,2080,1,2580.04775813705,0,7.64012317269536,8.4721958254855
1,184000,1,17900.7855433366,0,12.1226910365911,10.3228309073896
1,130000,6,17766.6772208323,0,11.7752897294377,9.72333064918849
1,39744,1,9263.29453911451,0,10.5902141652932,9.16680636995245
1,40800,1,7006.93348953039,0,10.6164373603923,8.81224801819743
1,80000,1,4448.09463765233,0,11.289781913656,8.91985437219167
1,171201,1,48854.9135808547,1,12.0505935837942,10.2055765931845
2,32186,3,8914.70559191514,0,10.3792868543784,9.23756635822977
1,53252,1,14336.2734071513,0,10.8827906415518,10.008838068144
1,53017,2,9365.77954218149,0,10.8783678958204,9.52948478088553
1,24562,1,3035.27634869914,0,10.1089558121703,9.56956954409501
1,50706,1,7995.45673403076,0,10.8337995257725,9.09442435360786
1,1e+05,1,42490.9338951402,0,11.5129254649702,10.0831284320231
1,3456,1,4028.73214258631,0,8.14786712992395,8.69249013327323
1,21770,1,4506.7945356535,0,9.98828815422859,8.65538869016764
1,107200,4,8663.99803333024,0,11.5824515276188,9.51033385455034
1,24526,1,30920.1838489932,0,10.107489058322,10.548284472155
1,65000,1,19861.1813517876,3,11.0821425488778,9.50853574302267
1,65400,1,2387.81714123688,0,11.0882775374453,9.6623391319899
1,686267,1,12216.1150216929,2,13.4390220438123,10.8820915183067
1,22071,1,5794.64469291472,0,10.0020198086004,8.29642184918785
1,8076,1,2110.64644054004,0,8.99665197943273,7.51452724379534
1,1860,2,1837.31150550008,0,7.52833176670725,7.9561263512135
1,203186,1,5636.26676859717,0,12.2218770946751,10.5103194746688
1,70000,1,3536.35624711322,0,11.1562505210315,9.90723053383364
1,364510,1,20215.9215755246,0,12.8063092648968,9.91577425590462
1,193000,4,5095.74880771947,0,12.170445467887,10.5530545920301
1,45000,2,23591.289058958,0,10.7144177687525,9.1304039194907
1,53000,1,6733.34468079007,0,10.8780471925343,9.25442903472121
1,110800,6,16992.6207420741,2,11.6154820532953,10.0518644446561
1,107000,1,17634.497947583,0,11.580584113444,9.2655101525729
1,150800,1,7922.32451917428,0,11.923709734556,10.4888476674123
1,11900,1,6004.63958027643,1,9.38429367909962,9.55283017382283
1,10015,1,790.151504941522,0,9.21183924809992,8.64435433703292
1,50000,1,1541.96263665294,2,10.8197782844103,9.73958530787543
1,189000,1,9741.95658869146,0,12.1495022940418,9.9837140802368
1,10000,1,1923.41437346011,0,9.21034037197618,8.79969939212396
1,381484,1,30411.8735705886,2,12.8518241891155,10.9519862577016
1,1400,1,1250.95253758192,0,7.24422751560335,7.65004975041037
1,94000,1,11177.238696833,0,11.4510500612521,9.54258939623383
1,224000,1,6337.72241574227,0,12.3194013308372,10.3182839880732
1,105050,1,2378.67289272625,0,11.5621917062731,9.24062706458106
1,11226,1,4508.23542266176,2,9.32598779550214,9.59804197237
1,93526,1,6146.29778649516,0,11.4459947514874,9.52275773903427
1,343284,1,13296.1171787094,0,12.746313371893,10.3541580994197
1,18000,1,4713.05731166284,2,9.7981270368783,8.95709193184229
1,16866,1,7181.78137718081,0,9.73305504013459,7.91735418798994
1,145778,1,5083.31314269239,2,11.889840195539,10.2911026224048
1,31600,1,6350.77091201971,2,10.360912399575,9.2253028733657
1,181430,1,9321.72093428419,0,12.1086251833642,9.50845779872735
1,25000,1,12507.2067571373,0,10.1266311038503,8.51884185162882
1,2691,1,3545.60560395036,0,7.89766815072691,6.57577308700659
1,95000,1,13636.6643694158,0,11.4616321705827,9.37560054931857
1,40000,1,51377.4278942719,0,10.5966347330961,9.37282054222283
1,140000,1,6013.42994489091,1,11.8493977015914,9.90521356711559
1,17000,1,2804.86092382918,0,9.74096862303835,7.71872989421281
1,47550,1,17138.266589327,0,10.7695370679735,8.91233856711755
1,26196,1,17447.8625996173,0,10.1733620063379,10.0481245446963
1,64000,1,9149.60065645779,0,11.0666383623418,8.36753241686183
2,41652,1,15740.6670158656,0,10.6371046656498,9.89073153943493
1,73100,1,33323.2062055574,3,11.1995836457379,9.36962782738108
1,74492,2,11086.7759392217,3,11.2184470160514,9.4548147783299
2,40180,1,3842.72727653527,0,10.6011246383689,9.29136721061856
1,26191,2,2303.53865757484,3,10.1731711192852,8.78508065183972
1,9000,1,7650.49864064735,1,9.10497985631836,9.12491865081395
1,68000,1,2933.48252187488,0,11.1272629841582,9.90025232984229
1,14000,2,933.887960975341,0,9.5468126085974,8.27071703977558
1,54000,1,6613.45969434431,2,10.8967393255464,9.35259919454993
1,112752,1,13576.8850954626,0,11.6329459955668,9.31919477688827
1,216500,1,14015.708805422,2,12.2853458264247,10.0381495601496
1,9499,1,12760.9538240877,0,9.15894180889018,8.67265729404031
1,1626,2,2840.64380745428,0,7.39387829010776,8.90683374917743
1,28275,1,14824.7857971986,1,10.2497333009843,8.67492317218212
2,74800,1,10993.1035335836,1,11.2225731639626,9.84573926416617
1,26970,1,26215.3019545404,0,10.2024804161338,9.11338884589973
2,39672,1,4129.93501270234,0,10.588400928169,9.19146331620649
1,48526,1,15270.4341170413,0,10.7898550157589,8.3850322878139
2,31572,1,8217.6243459971,0,10.3600259308283,8.83411848233766
1,61800,1,5190.05993750937,0,11.0316586434458,9.07417694716331
1,150000,1,29823.3608413631,0,11.9183905730784,9.9999561520223
1,206040,1,12153.0771442732,0,12.2358256036795,9.99486957266808
1,130225,1,5735.4233663818,0,11.7770190026134,9.63928436127873
1,102946,1,3540.37549210075,3,11.5419598578886,9.85932666197611
1,82000,1,4101.23442935078,0,11.3144745262464,9.42994567908047
1,32052,1,7188.89282351636,0,10.375114862898,9.19349935478016
1,105050,1,25985.713977063,0,11.5621917062731,9.62213541040382
1,213000,2,5289.80700288906,1,12.2690474446916,9.87677390415307
1,42010,2,17661.1306466386,1,10.6456629641634,9.24556271768594
1,82350,1,1441.92569335056,0,11.3187337356058,10.2611445106411
1,38000,1,17899.1261960134,0,10.5453414387085,8.73949638973276
1,77000,1,12737.2290170701,2,11.2515607008358,9.13871010776744
1,2000,1,1735.28369947447,1,7.60090245954208,10.2872556367114
1,155200,6,4127.11409619187,0,11.9524698867313,9.7169561467499
1,150000,1,9388.13170720737,0,11.9183905730784,9.47087605021384
1,205000,1,25515.8474044247,2,12.2307652581205,10.1144572948206
1,31500,1,2137.3331262264,2,10.3577428248137,8.98337702201127
1,12952,1,3450.65119506728,0,9.46900549535747,8.85037430393924
2,38264,1,11463.4318181132,0,10.5522647853601,9.03252864260606
1,102450,1,6492.58032744867,0,11.537130153667,9.27169413966585
1,150025,1,3576.68501923231,1,11.9185572258577,10.2615814857332
1,15861,2,1501.19064395758,2,9.67161854490356,8.85223583522786
1,103250,1,8506.42884462646,1,11.5449085108233,9.74803184903578
1,24798,1,7356.3757981699,0,10.1185182837398,10.0537162657828
1,2400,1,1469.01097388927,0,7.78322401633604,8.15017926968233
1,51000,1,8259.47544916847,3,10.8395809117065,9.54946978944911
1,68181,1,4700.35426290402,0,11.1299212126421,8.71432125552717
1,66000,1,14406.0657554136,3,11.0974100210086,9.62364136585212
1,23958,1,2404.52258739833,1,10.0840575762913,8.70892863157077
1,46000,1,4551.36646890391,0,10.7363966754712,8.99190445981992
1,184000,1,8867.18845274839,0,12.1226910365911,10.071889766526
1,143000,1,9601.90653960735,1,11.870599909242,10.0852311631847
1,97213,1,24569.338235241,0,11.4846597263615,9.53408914323004
1,2341,2,6506.06056055859,0,7.75833346749091,8.03902838215202
1,3252,1,4978.67696815243,0,8.0870254706677,9.55946437921197
1,68052,2,15106.7708749213,0,11.128027397802,9.47990938900104
2,1900,1,1091.19111014267,0,7.54960916515453,9.05031831094163
1,82000,1,7768.0337046074,0,11.3144745262464,9.4495108039672
1,132000,1,4987.67965826412,3,11.7905572015685,9.88965483004428
1,60007,1,8397.10613324665,0,11.0022165010659,9.13622546595227
1,96546,1,4999.47250594944,0,11.4777748576872,9.524851796953
1,94000,1,3918.94423145589,1,11.4510500612521,9.55192452048357
1,69200,1,37029.9163478636,0,11.1447561416058,9.36142923493675
1,104000,1,33924.7080879304,0,11.5521461781235,9.74167425049532
1,62436,1,21353.5187256784,0,11.0418973110783,10.4345430917095
1,36000,1,10176.2736641333,0,10.4912742174382,9.22857315987589
1,30000,2,13356.4000665426,0,10.3089526606443,8.52122503261008
1,2087,1,6765.95119189263,1,7.6434829070772,8.47782844709096
1,29000,2,5665.33417040699,0,10.2750511089686,8.68604951414923
1,90932,1,6259.65320073281,0,11.4178672534192,9.76055496973881
1,30000,4,3192.77705335926,1,10.3089526606443,9.26343080055029
1,81000,1,5563.11022737632,0,11.3022044336546,10.139469667661
1,76304,1,12420.4401095399,0,11.242480640538,10.7134951187974
1,34000,1,1574.64921295304,2,10.4341158035983,9.07007205141323
1,26732,1,3867.23118946305,2,10.193616628631,8.49125980938973
1,129000,1,37615.7646297129,1,11.7675676833438,9.75733398291149
1,66000,1,13464.6389466176,0,11.0974100210086,9.55110694614541
1,160200,1,34221.3131596032,1,11.9841783136164,9.36597566350763
1,10960,4,4903.83219995392,2,9.30200756050201,9.18845256199686
1,52000,2,4868.80595259741,0,10.8589989975636,8.98850846008677
1,77000,1,9943.47561451432,0,11.2515607008358,9.41877222702604
1,46000,1,42584.1244362076,0,10.7363966754712,9.015089575623
1,22000,2,6089.53178281828,0,9.99879773234045,8.60899723189127
1,34556,1,22145.9161298273,0,10.4503364754788,8.77152528418647
1,95000,1,22396.9673117792,0,11.4616321705827,9.1958356959194
